Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Metro m2;Tipo Agregado
Apartamento;Ipanema;4;2;1;360;25000.0;4800.0;1794.0;69.44;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;100;6000.0;2000.0;0.0;60.0;Apartamento
Flat;Ipanema;2;1;1;91;11000.0;4200.0;0.0;120.88;Apartamento
Apartamento;Campo Grande;2;0;0;50;600.0;0.0;0.0;12.0;Apartamento
Conjunto Comercial/Sala;Tijuca;0;1;0;50;2500.0;795.0;137.0;50.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;143;6500.0;3200.0;570.0;45.45;Apartamento
Apartamento;Copacabana;1;0;0;50;1800.0;750.0;50.0;36.0;Apartamento
Loja/Salão;Gávea;0;0;0;88;3200.0;1176.0;0.0;36.36;Apartamento
Conjunto Comercial/Sala;Ipanema;0;0;0;130;12000.0;1800.0;1055.0;92.31;Apartamento
Flat;Ipanema;2;1;2;75;6500.0;2301.0;304.0;86.67;Apartamento
Apartamento;Botafogo;3;1;1;82;3200.0;1038.0;176.0;39.02;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;46;1300.0;769.0;196.0;28.26;Apartamento
Apartamento;Campo Grande;2;1;0;45;570.0;260.0;0.0;12.67;Apartamento
Apartamento;Campo Grande;2;0;0;30;550.0;0.0;0.0;18.33;Apartamento
Loja Shopping/ Ct Comercial;Recreio dos Bandeirantes;0;0;0;8;400.0;0.0;0.0;50.0;Apartamento
Conjunto Comercial/Sala;Centro;0;2;0;81;4500.0;3400.0;355.0;55.56;Apartamento
Conjunto Comercial/Sala;Leblon;0;2;0;150;35000.0;7622.0;0.0;233.33;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;34;2000.0;960.0;345.0;58.82;Apartamento
Apartamento;Ipanema;3;0;2;200;13500.0;1700.0;631.0;67.5;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;950.0;1300.0;0.0;29.69;Apartamento
Apartamento;Copacabana;3;0;1;320;6000.0;1300.0;230.0;18.75;Apartamento
Apartamento;Barra da Tijuca;3;2;1;160;3900.0;1000.0;4867.0;24.38;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;93;1900.0;650.0;134.0;20.43;Apartamento
Apartamento;Laranjeiras;3;0;0;89;2500.0;350.0;0.0;28.09;Apartamento
Galpão/Depósito/Armazém;Botafogo;0;0;0;400;35000.0;0.0;0.0;87.5;Apartamento
Apartamento;Leblon;1;0;1;61;4700.0;830.0;130.0;77.05;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;800.0;289.0;0.0;26.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;66;1800.0;807.0;71.0;27.27;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;316;3300.0;800.0;300.0;10.44;Apartamento
Apartamento;Leblon;2;1;1;90;7000.0;1592.0;487.0;77.78;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;80;8100.0;31148.0;0.0;101.25;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;120;3000.0;550.0;1553.0;25.0;Apartamento
Flat;Barra da Tijuca;1;1;0;55;2200.0;1100.0;295.0;40.0;Apartamento
Apartamento;Tijuca;2;1;1;90;1400.0;900.0;180.0;15.56;Apartamento
Apartamento;Leblon;3;1;0;118;4500.0;2000.0;371.0;38.14;Apartamento
Apartamento;Copacabana;2;2;2;74;4500.0;2000.0;0.0;60.81;Apartamento
Casa de Condomínio;Barra da Tijuca;3;3;2;700;7000.0;2500.0;760.0;10.0;Casa
Quitinete;Leme;1;0;0;31;1200.0;450.0;553.0;38.71;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;44;1800.0;1127.0;1923.0;40.91;Apartamento
Apartamento;Lagoa;3;2;1;115;4150.0;1220.0;350.0;36.09;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;82;2700.0;2300.0;0.0;32.93;Apartamento
Terreno Padrão;Recreio dos Bandeirantes;0;0;0;2000;14000.0;0.0;2000.0;7.0;Apartamento
Apartamento;Laranjeiras;1;0;0;26;1400.0;455.0;30.0;53.85;Apartamento
Apartamento;Copacabana;2;0;0;80;3000.0;760.0;24.0;37.5;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;283;9500.0;3600.0;1478.0;33.57;Apartamento
Casa de Vila;Tijuca;3;3;1;300;4950.0;135.0;170.0;16.5;Casa
Casa de Condomínio;Itanhangá;5;3;5;800;10000.0;1500.0;171.0;12.5;Casa
Loja/Salão;Recreio dos Bandeirantes;0;0;0;54;4900.0;2100.0;1000.0;90.74;Apartamento
Apartamento;Recreio dos Bandeirantes;2;3;2;157;2150.0;1178.0;326.0;13.69;Apartamento
Apartamento;Botafogo;1;1;0;63;2000.0;1382.0;0.0;31.75;Apartamento
Apartamento;Praça Seca;2;0;0;60;850.0;480.0;0.0;14.17;Apartamento
Casa;Irajá;1;1;0;45;800.0;0.0;0.0;17.78;Casa
Conjunto Comercial/Sala;Centro;0;3;0;147;11760.0;2898.0;0.0;80.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;20;1500.0;525.0;95.0;75.0;Apartamento
Apartamento;Copacabana;1;1;0;50;2200.0;1250.0;150.0;44.0;Apartamento
Apartamento;Rocha Miranda;2;0;0;80;800.0;0.0;0.0;10.0;Apartamento
Apartamento;Penha Circular;2;0;0;60;750.0;100.0;0.0;12.5;Apartamento
Apartamento;Barra da Tijuca;1;0;1;80;2600.0;1000.0;0.0;32.5;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;2;0;48;1100.0;690.0;348.0;22.92;Apartamento
Apartamento;Copacabana;2;1;1;95;3600.0;1900.0;0.0;37.89;Apartamento
Apartamento;Leblon;1;1;1;108;5950.0;1000.0;283.0;55.09;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;2900.0;2998.0;5222.0;40.28;Apartamento
Apartamento;Copacabana;2;1;0;67;2200.0;861.0;110.0;32.84;Apartamento
Apartamento;Flamengo;3;1;0;230;9500.0;1859.0;450.0;41.3;Apartamento
Conjunto Comercial/Sala;Curicica;0;2;0;124;5000.0;1400.0;108.0;40.32;Apartamento
Quitinete;Copacabana;1;0;0;30;1200.0;320.0;54.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;3;1;180;8000.0;2400.0;0.0;44.44;Apartamento
Apartamento;Ipanema;3;2;1;125;4300.0;2100.0;460.0;34.4;Apartamento
Apartamento;Barra da Tijuca;4;2;1;180;9500.0;2300.0;400.0;52.78;Apartamento
Apartamento;Ipanema;3;1;1;150;7400.0;1720.0;704.0;49.33;Apartamento
Apartamento;Vila Isabel;3;2;1;140;2000.0;1300.0;145.0;14.29;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;25;1600.0;850.0;0.0;64.0;Apartamento
Casa;Parque Anchieta;2;3;0;98;1400.0;0.0;0.0;14.29;Casa
Apartamento;Copacabana;1;0;0;44;1500.0;580.0;76.0;34.09;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;7;0;200;12500.0;5022.0;10649.0;62.5;Apartamento
Apartamento;Tijuca;3;1;1;112;2200.0;810.0;0.0;19.64;Apartamento
Loja/Salão;Freguesia (Jacarepaguá);0;1;0;252;15000.0;323.0;0.0;59.52;Apartamento
Apartamento;Tijuca;1;1;0;50;1380.0;430.0;22.0;27.6;Apartamento
Apartamento;Piedade;2;0;0;50;900.0;256.0;15.0;18.0;Apartamento
Conjunto Comercial/Sala;Centro;0;18;0;691;51825.0;14820.0;3854.0;75.0;Apartamento
Apartamento;Leblon;4;3;2;200;12000.0;2000.0;688.0;60.0;Apartamento
Apartamento;Copacabana;3;1;0;86;3000.0;1080.0;130.0;34.88;Apartamento
Apartamento;Barra da Tijuca;4;3;3;160;7500.0;2300.0;345.0;46.88;Apartamento
Quitinete;Centro;1;0;0;28;1700.0;320.0;202.0;60.71;Apartamento
Apartamento;Ipanema;3;2;0;150;6600.0;2200.0;387.0;44.0;Apartamento
Loja/Salão;Copacabana;0;0;0;45;18000.0;520.0;396.0;400.0;Apartamento
Conjunto Comercial/Sala;Ipanema;0;4;0;323;30009.0;0.0;0.0;92.91;Apartamento
Apartamento;Lagoa;4;1;2;246;10000.0;2900.0;701.0;40.65;Apartamento
Quitinete;Tijuca;1;0;0;30;990.0;0.0;0.0;33.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;19;0;680;70000.0;13500.0;2800.0;102.94;Apartamento
Apartamento;Jardim Guanabara;3;3;1;120;3000.0;800.0;0.0;25.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;403;16000.0;3690.0;0.0;39.7;Apartamento
Galpão/Depósito/Armazém;Campo Grande;0;0;0;360;10000.0;0.0;0.0;27.78;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;600.0;524.0;0.0;20.0;Apartamento
Apartamento;Ipanema;2;1;0;97;6000.0;1700.0;367.0;61.86;Apartamento
Apartamento;Copacabana;1;1;0;50;2800.0;1150.0;115.0;56.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;650.0;360.0;85.0;21.67;Apartamento
Galpão/Depósito/Armazém;Campo Grande;0;0;0;400;8000.0;0.0;0.0;20.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;21;850.0;583.0;82.0;40.48;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;900.0;160.0;30.0;Apartamento
Apartamento;Tijuca;2;1;0;58;1650.0;890.0;690.0;28.45;Apartamento
Conjunto Comercial/Sala;Centro;0;3;0;400;32000.0;6800.0;0.0;80.0;Apartamento
Apartamento;Botafogo;1;0;0;23;850.0;581.0;30.0;36.96;Apartamento
Apartamento;Copacabana;1;0;0;24;2500.0;487.0;29.0;104.17;Apartamento
Apartamento;Flamengo;4;1;1;290;10200.0;1800.0;842.0;35.17;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;800.0;680.0;56.0;25.81;Apartamento
Apartamento;Copacabana;3;0;1;170;4950.0;748.0;345.0;29.12;Apartamento
Apartamento;Vila Isabel;2;1;1;70;2300.0;650.0;140.0;32.86;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;214;3000.0;900.0;450.0;14.02;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1500.0;1260.0;0.0;42.86;Apartamento
Apartamento;Flamengo;1;1;0;45;1800.0;553.0;69.0;40.0;Apartamento
Terreno Padrão;Guaratiba;0;0;0;2785;6000.0;0.0;0.0;2.15;Apartamento
Apartamento;Grajaú;2;1;1;90;1600.0;850.0;104.0;17.78;Apartamento
Apartamento;Copacabana;3;0;1;120;3200.0;1000.0;180.0;26.67;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;69;1590.0;945.0;162.0;23.04;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;93;1190.0;930.0;0.0;12.8;Apartamento
Apartamento;Ipanema;2;0;0;64;4000.0;641.0;121.0;62.5;Apartamento
Apartamento;Gávea;3;0;1;120;5500.0;1490.0;330.0;45.83;Apartamento
Apartamento;Tijuca;2;1;0;60;1500.0;585.0;0.0;25.0;Apartamento
Apartamento;Ipanema;3;1;1;160;9999.0;2250.0;645.0;62.49;Apartamento
Casa de Condomínio;Barra da Tijuca;6;6;6;964;16000.0;1200.0;2398.0;16.6;Casa
Apartamento;Copacabana;1;1;0;70;2700.0;650.0;250.0;38.57;Apartamento
Apartamento;Gávea;2;1;2;85;4250.0;1500.0;150.0;50.0;Apartamento
Apartamento;Copacabana;2;0;0;65;2500.0;0.0;0.0;38.46;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;280;7000.0;6575.0;3360.0;25.0;Apartamento
Apartamento;Leme;2;1;1;82;3000.0;1050.0;147.0;36.59;Apartamento
Apartamento;São Conrado;2;2;1;97;11000.0;2100.0;630.0;113.4;Apartamento
Apartamento;Leblon;3;2;1;130;7000.0;1540.0;466.0;53.85;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;32;1750.0;695.0;110.0;54.69;Apartamento
Apartamento;Ipanema;3;1;1;160;7800.0;1317.0;493.0;48.75;Apartamento
Apartamento;Flamengo;4;1;1;290;9000.0;1800.0;840.0;31.03;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;26;800.0;828.0;100.0;30.77;Apartamento
Casa de Vila;Guaratiba;2;0;0;50;500.0;0.0;0.0;10.0;Casa
Conjunto Comercial/Sala;Centro;0;6;0;631;50494.0;17496.0;0.0;80.02;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;220;5500.0;1700.0;4920.0;25.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;75;2500.0;1100.0;266.0;33.33;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;20;1085.0;0.0;0.0;54.25;Apartamento
Casa;Campo Grande;1;0;0;55;650.0;0.0;0.0;11.82;Casa
Apartamento;Barra da Tijuca;3;0;0;91;2200.0;1400.0;1050.0;24.18;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;45;2200.0;1168.0;180.0;48.89;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1600.0;550.0;120.0;22.86;Apartamento
Apartamento;Botafogo;2;0;0;65;1800.0;638.0;75.0;27.69;Apartamento
Casa de Vila;Campo Grande;1;0;0;40;550.0;0.0;0.0;13.75;Casa
Apartamento;Botafogo;3;2;1;90;4700.0;1514.0;0.0;52.22;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;95;1900.0;850.0;160.0;20.0;Apartamento
Apartamento;Leblon;3;2;1;140;10000.0;2000.0;500.0;71.43;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;100;2900.0;2850.0;350.0;29.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;650.0;770.0;1500.0;29.55;Apartamento
Apartamento;Tijuca;1;0;0;63;1300.0;245.0;47.0;20.63;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;34;1400.0;850.0;250.0;41.18;Apartamento
Apartamento;Flamengo;1;1;0;63;2500.0;768.0;133.0;39.68;Apartamento
Conjunto Comercial/Sala;Vicente de Carvalho;0;0;0;23;900.0;600.0;0.0;39.13;Apartamento
Apartamento;Barra da Tijuca;3;3;3;168;6000.0;1900.0;370.0;35.71;Apartamento
Apartamento;Jacarepaguá;2;1;1;63;1300.0;580.0;98.0;20.63;Apartamento
Galpão/Depósito/Armazém;Realengo;0;0;0;2100;30000.0;0.0;1700.0;14.29;Apartamento
Apartamento;Rio Comprido;3;0;0;75;1000.0;300.0;33.0;13.33;Apartamento
Apartamento;Leme;1;0;0;40;2100.0;700.0;0.0;52.5;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;160;7000.0;3000.0;700.0;43.75;Apartamento
Apartamento;Praça da Bandeira;2;0;0;60;2200.0;603.0;216.0;36.67;Apartamento
Conjunto Comercial/Sala;Pechincha;0;0;0;22;800.0;420.0;0.0;36.36;Apartamento
Apartamento;Botafogo;3;1;1;90;2800.0;1500.0;180.0;31.11;Apartamento
Casa de Condomínio;Barra da Tijuca;5;7;5;780;18000.0;2081.0;1540.0;23.08;Casa
Box/Garagem;Centro;0;0;0;0;440.0;0.0;0.0;inf;Apartamento
Apartamento;Barra da Tijuca;2;1;0;64;2200.0;1012.0;0.0;34.38;Apartamento
Conjunto Comercial/Sala;Cidade Nova;0;0;0;40;1500.0;600.0;700.0;37.5;Apartamento
Apartamento;Irajá;3;2;1;105;1900.0;390.0;120.0;18.1;Apartamento
Apartamento;Catete;1;0;0;42;1000.0;530.0;0.0;23.81;Apartamento
Apartamento;Copacabana;3;0;0;110;3000.0;1400.0;100.0;27.27;Apartamento
Apartamento;Copacabana;4;1;4;240;8000.0;2500.0;600.0;33.33;Apartamento
Apartamento;Santa Teresa;3;1;1;130;3490.0;790.0;210.0;26.85;Apartamento
Apartamento;Tijuca;2;0;0;90;1800.0;625.0;115.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;95;1600.0;760.0;0.0;16.84;Apartamento
Loja/Salão;Del Castilho;1;0;0;40;1100.0;0.0;0.0;27.5;Apartamento
Quitinete;Centro;1;0;0;23;650.0;439.0;25.0;28.26;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;791;55393.0;11909.0;3323.0;70.03;Apartamento
Apartamento;Tijuca;3;0;0;137;1200.0;930.0;182.0;8.76;Apartamento
Galpão/Depósito/Armazém;São Cristóvão;0;0;0;1500;20000.0;0.0;0.0;13.33;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;40;1300.0;1116.0;244.0;32.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1800.0;590.0;130.0;20.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;512;15000.0;1967.0;1400.0;29.3;Casa
Apartamento;Laranjeiras;1;0;0;55;1700.0;442.0;53.0;30.91;Apartamento
Conjunto Comercial/Sala;Centro;0;18;0;956;86089.0;28065.0;2716.0;90.05;Apartamento
Apartamento;Humaitá;2;1;1;74;3400.0;870.0;181.0;45.95;Apartamento
Apartamento;Ipanema;3;1;1;150;6000.0;1700.0;591.0;40.0;Apartamento
Apartamento;Leblon;3;2;1;150;6700.0;1720.0;636.0;44.67;Apartamento
Apartamento;Senador Vasconcelos;1;1;0;80;690.0;0.0;0.0;8.62;Apartamento
Apartamento;Vaz Lobo;3;1;0;70;850.0;360.0;0.0;12.14;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;4500.0;1040.0;625.0;37.5;Apartamento
Apartamento;Jardim Oceânico;4;3;2;420;6500.0;2700.0;1500.0;15.48;Apartamento
Apartamento;Barra da Tijuca;3;2;2;207;5000.0;2550.0;692.0;24.15;Apartamento
Apartamento;Méier;2;1;0;68;1200.0;650.0;0.0;17.65;Apartamento
Casa;Realengo;3;4;1;400;2000.0;0.0;223.0;5.0;Casa
Apartamento;Jardim Botânico;2;2;2;86;3000.0;1630.0;196.0;34.88;Apartamento
Apartamento;Copacabana;4;1;0;155;5000.0;1500.0;230.0;32.26;Apartamento
Apartamento;Copacabana;4;1;1;365;15000.0;2900.0;600.0;41.1;Apartamento
Conjunto Comercial/Sala;Botafogo;0;3;0;169;13000.0;4494.0;0.0;76.92;Apartamento
Apartamento;Penha;2;0;0;55;1000.0;307.0;27.0;18.18;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;73;1200.0;1226.0;0.0;16.44;Apartamento
Apartamento;Barra da Tijuca;3;2;2;159;3800.0;1950.0;410.0;23.9;Apartamento
Loja/Salão;Tijuca;0;0;0;125;6500.0;2500.0;500.0;52.0;Apartamento
Apartamento;Flamengo;4;1;1;290;9200.0;1800.0;700.0;31.72;Apartamento
Apartamento;Tijuca;2;1;0;120;3000.0;825.0;0.0;25.0;Apartamento
Casa de Condomínio;Taquara;5;2;1;325;3000.0;200.0;383.0;9.23;Casa
Apartamento;Engenho Novo;2;1;0;75;1000.0;303.0;17.0;13.33;Apartamento
Apartamento;Barra da Tijuca;4;3;2;480;12000.0;2950.0;490.0;25.0;Apartamento
Apartamento;Vila Isabel;2;1;0;90;1600.0;505.0;89.0;17.78;Apartamento
Apartamento;Andaraí;2;0;0;54;1250.0;518.0;0.0;23.15;Apartamento
Conjunto Comercial/Sala;Leblon;0;0;0;120;20000.0;2400.0;616.0;166.67;Apartamento
Apartamento;Andaraí;1;0;0;36;1400.0;480.0;25.0;38.89;Apartamento
Apartamento;Barra da Tijuca;3;3;1;205;10009.0;2125.0;825.0;48.82;Apartamento
Apartamento;Tijuca;3;0;1;138;3900.0;1309.0;211.0;28.26;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;50;1800.0;680.0;145.0;36.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;220;7000.0;3700.0;1500.0;31.82;Apartamento
Apartamento;Copacabana;4;2;2;174;9800.0;1500.0;312.0;56.32;Apartamento
Loja/Salão;Freguesia (Jacarepaguá);0;0;0;590;36000.0;0.0;0.0;61.02;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;42;1500.0;1300.0;1500.0;35.71;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;1900.0;984.0;280.0;27.14;Apartamento
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;35;1000.0;690.0;0.0;28.57;Apartamento
Casa de Condomínio;Barra da Tijuca;4;8;4;1000;7900.0;1800.0;1400.0;7.9;Casa
Flat;Botafogo;1;1;0;50;3200.0;1150.0;150.0;64.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;60;1990.0;1400.0;280.0;33.17;Apartamento
Conjunto Comercial/Sala;Glória;0;2;0;89;7000.0;2400.0;0.0;78.65;Apartamento
Apartamento;Barra da Tijuca;2;2;2;105;5000.0;2000.0;620.0;47.62;Apartamento
Quitinete;Copacabana;1;0;0;38;1900.0;363.0;71.0;50.0;Apartamento
Box/Garagem;Centro;0;1;0;15;350.0;130.0;0.0;23.33;Apartamento
Apartamento;Leblon;3;1;1;170;14000.0;1750.0;410.0;82.35;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;52;1900.0;820.0;165.0;36.54;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;77;4500.0;2300.0;0.0;58.44;Apartamento
Apartamento;Taquara;2;1;0;46;1100.0;488.0;14.0;23.91;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;318;110000.0;3800.0;2541.0;345.91;Apartamento
Apartamento;Copacabana;1;0;0;30;1600.0;411.0;23.0;53.33;Apartamento
Apartamento;Ipanema;2;1;1;120;5000.0;1233.0;300.0;41.67;Apartamento
Apartamento;Santa Teresa;1;0;0;25;850.0;370.0;14.0;34.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1600.0;400.0;1200.0;53.33;Apartamento
Apartamento;Copacabana;1;0;0;41;900.0;700.0;0.0;21.95;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;0.0;42.0;Apartamento
Apartamento;Ipanema;3;2;1;133;6500.0;2500.0;631.0;48.87;Apartamento
Apartamento;Cachambi;1;1;0;54;900.0;500.0;39.0;16.67;Apartamento
Apartamento;Leblon;2;1;1;80;5500.0;1648.0;363.0;68.75;Apartamento
Apartamento;Barra da Tijuca;4;2;1;220;7000.0;1700.0;540.0;31.82;Apartamento
Flat;Barra da Tijuca;1;1;1;36;1500.0;474.0;89.0;41.67;Apartamento
Apartamento;Ipanema;3;1;1;180;6800.0;2930.0;467.0;37.78;Apartamento
Apartamento;Vila Isabel;2;0;0;70;1200.0;550.0;20.0;17.14;Apartamento
Apartamento;Copacabana;2;0;0;87;2800.0;855.0;0.0;32.18;Apartamento
Apartamento;Grajaú;2;1;1;70;1500.0;710.0;0.0;21.43;Apartamento
Quitinete;Botafogo;0;0;0;20;1200.0;436.0;0.0;60.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;38;900.0;1030.0;399.0;23.68;Apartamento
Apartamento;Copacabana;2;0;0;70;2600.0;588.0;130.0;37.14;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;2400.0;840.0;1865.0;109.09;Apartamento
Apartamento;Santa Teresa;3;0;0;92;2500.0;0.0;162.0;27.17;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;150;2000.0;2400.0;0.0;13.33;Apartamento
Flat;Ipanema;2;0;1;85;10000.0;4159.0;542.0;117.65;Apartamento
Loja/Salão;Praça da Bandeira;0;4;0;441;9500.0;0.0;564.0;21.54;Apartamento
Apartamento;Jardim Botânico;3;1;1;129;3700.0;1150.0;353.0;28.68;Apartamento
Apartamento;Humaitá;2;0;0;54;2400.0;900.0;25.0;44.44;Apartamento
Apartamento;Botafogo;1;0;0;33;1500.0;330.0;30.0;45.45;Apartamento
Apartamento;Copacabana;1;0;0;40;1200.0;840.0;126.0;30.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;500;9000.0;1000.0;1100.0;18.0;Casa
Casa;Freguesia (Jacarepaguá);3;2;2;80;2000.0;0.0;821.0;25.0;Casa
Conjunto Comercial/Sala;Centro;0;0;0;25;1000.0;310.0;108.0;40.0;Apartamento
Casa;Barra da Tijuca;5;0;5;580;17000.0;1800.0;0.0;29.31;Casa
Conjunto Comercial/Sala;Centro;0;1;0;30;800.0;850.0;83.0;26.67;Apartamento
Galpão/Depósito/Armazém;Caju;0;10;0;3600;20000.0;0.0;1600.0;5.56;Apartamento
Casa;Campo Grande;2;1;0;110;1300.0;0.0;0.0;11.82;Casa
Apartamento;Barra da Tijuca;1;1;0;42;850.0;762.0;40.0;20.24;Apartamento
Apartamento;Ipanema;3;1;0;120;5700.0;1050.0;300.0;47.5;Apartamento
Apartamento;Ipanema;3;1;1;200;5800.0;1900.0;550.0;29.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;45;800.0;520.0;142.0;17.78;Apartamento
Apartamento;Copacabana;3;1;1;164;6000.0;990.0;373.0;36.59;Apartamento
Apartamento;Barra da Tijuca;2;0;0;65;2500.0;1200.0;120.0;38.46;Apartamento
Conjunto Comercial/Sala;Ipanema;0;4;0;480;129600.0;8000.0;0.0;270.0;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;30;750.0;910.0;91.0;25.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;320;8000.0;1700.0;904.0;25.0;Apartamento
Quitinete;Centro;1;0;0;28;900.0;172.0;24.0;32.14;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;750.0;600.0;75.0;25.0;Apartamento
Apartamento;Copacabana;1;0;0;55;1500.0;380.0;94.0;27.27;Apartamento
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;1700;22000.0;0.0;206990.0;12.94;Apartamento
Apartamento;Higienópolis;2;0;0;52;800.0;200.0;0.0;15.38;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;193;9950.0;620.0;390.0;51.55;Apartamento
Apartamento;Barra da Tijuca;2;5;2;140;5900.0;2067.0;200.0;42.14;Apartamento
Apartamento;Grajaú;2;0;1;75;1700.0;685.0;0.0;22.67;Apartamento
Apartamento;Flamengo;2;0;1;118;6500.0;1700.0;273.0;55.08;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;44;5500.0;1992.0;634.0;125.0;Apartamento
Apartamento;Campo Grande;1;0;0;40;500.0;0.0;0.0;12.5;Apartamento
Apartamento;São Conrado;3;3;2;250;11000.0;3000.0;2252.0;44.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;42;1000.0;1200.0;184.0;23.81;Apartamento
Apartamento;Flamengo;3;0;0;83;2000.0;450.0;0.0;24.1;Apartamento
Casa;Campo Grande;2;1;1;100;1000.0;0.0;0.0;10.0;Casa
Apartamento;Barra da Tijuca;2;1;1;75;3300.0;869.0;237.0;44.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;505;17000.0;6349.0;15318.0;33.66;Apartamento
Quitinete;Flamengo;1;0;0;50;1050.0;800.0;70.0;21.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;40;1300.0;779.0;207.0;32.5;Apartamento
Apartamento;Tijuca;1;1;0;50;1100.0;567.0;20.0;22.0;Apartamento
Conjunto Comercial/Sala;Vila da Penha;0;0;0;30;1500.0;800.0;336.0;50.0;Apartamento
Apartamento;Lagoa;1;1;0;43;2500.0;1563.0;1674.0;58.14;Apartamento
Apartamento;Barra da Tijuca;1;1;1;70;2200.0;1400.0;347.0;31.43;Apartamento
